Object.ID,Is.Public.Domain,Department,AccessionYear,Object.Name,Title,Culture,Period,Artist.Prefix,Artist.Display.Name,Artist.Display.Bio,Artist.Suffix,Artist.Alpha.Sort,Artist.Nationality,Artist.Begin.Date,Artist.End.Date,Artist.Gender,Object.Date,Object.Begin.Date,Object.End.Date,Medium,Dimensions,Country,Region,Credit.Line,Rights.and.Reproduction
67834,TRUE,Asian Art,1896,Piece,NA,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18th–19th century,1700,1899,Silk,5 x 2 3/4 in. (12.70 x 6.99 cm),NA,NA,"Gift of Mr. and Mrs. H. O. Havemeyer, 1896",NA
460483,TRUE,Robert Lehman Collection,1975,Pendant,Pendant with the Virgin of the Immaculate Conception,Spanish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first third of the 17th century,1600,1633,"Gold, enamel and pearls.","H. 10.2 cm, W. 6 cm.",NA,NA,"Robert Lehman Collection, 1975",NA
623255,TRUE,Egyptian Art,1925,"Worker Shabti, Henettawy C","Worker Shabti of Henettawy (C), Daughter of Isetemkheb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 990–970 B.C.,-990,-970,Faience,h. 11.7 × w. 4.4 × d. 3.6 cm (4 5/8 × 1 3/4 × 1 7/16 in.),Egypt,"Upper Egypt, Thebes","Rogers Fund, 1925",NA
398047,TRUE,Drawings and Prints,1953,Print,Port Scene,NA,NA,NA,Pierre Moreau,"French, 1722–1798 Paris",NA,"Moreau, Pierre",French,1715,1798,NA,ca. 1760,1755,1765,Etching,"image: 4 15/16 x 7 9/16 in. (12.6 x 19.2 cm)
plate: 5 1/16 x 7 11/16 in. (12.8 x 19.5 cm)
sheet: 5 1/8 x 7 11/16 in. (13 x 19.5 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1953",NA
568850,FALSE,Egyptian Art,1911,Vase fragment,Vase fragment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1295–1070 B.C.,-1295,-1295,Glass,H. 1.5 × W. 3.2 cm (9/16 × 1 1/4 in.),Egypt,Memphite Region,"Rogers Fund, 1911",NA
113719,FALSE,Costume Institute,1989,Purse,Purse,American,NA,Attributed to,Patricia of Miami,NA,NA,Patricia of Miami,NA,NA,NA,NA,probably mid-1950s,1953,1958,plastic,NA,NA,NA,"Gift of Gregory R. Reynolds, 1989",NA
406476,FALSE,Drawings and Prints,1941,Print,"View showing the remains of a large enclosure of columns...[Basilica], from Différentes vues de quelques Restes de trois grands Edifices qui subsistent encore dans le milieu de l'ancienne Ville de Pesto autrement Posidinia qui est située dans la Lucanie (Different views of some of the remains of three great edifices that still exist at the center of the ancient city of Pesto, or Posidonia [Paestum], which is situated in Lucania), plate 2",NA,NA,NA,Giovanni Battista Piranesi|Francesco Piranesi,"Italian, Mogliano Veneto 1720–1778 Rome|Italian, Rome 1758–1810 Paris",NA,"Piranesi, Giovanni Battista|Piranesi, Francesco",Italian|Italian,1720      |1758,1778      |1810,|,1778,1778,1778,Etching,"Sheet: 20 7/8 x 29 15/16 in. (53 x 76 cm)
Plate: 19 11/16 x 26 3/4 in. (50 x 68 cm)",NA,NA,"Rogers Fund, transferred from the Library",NA
253896,FALSE,Greek and Roman Art,1941,Intaglio,Glass intaglio,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-670,330,"Glass, purple",Other: 3/8 x 1/2 x 1/8 in. (0.9 x 1.3 x 0.3 cm),NA,NA,"Bequest of W. Gedney Beatty, 1941",NA
62123,TRUE,Asian Art,1981,Jade carving material,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20th century,1900,1999,Rose crystal,H. 7/8 in. (2.2 cm); W. 1 1/8 in. (2.9 cm); L. 1 1/2 in. (3.8 cm),NA,NA,"Gift of Joan Hartman-Goldsmith, 1981",NA
32111,FALSE,Arms and Armor,1936,Suit of mail and plate,Suit of Mail and Plate,Turkish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15th century,1401,1500,Iron,Helmet (a); H. including mail 24 7/8 in. (63.2 cm); H. excluding mail 6 1/4 in. (15.9 cm); W. 8 in. (20.3 cm); D. 8 1/4 in. (21 cm) Wt. 4 lbs. 5.8 oz. (1978.8 g),NA,NA,"Bequest of George C. Stone, 1935",NA
563947,FALSE,Egyptian Art,1917,"Jar Label, untyped, meat, Heb Sed",Jar Label,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",NA,Egypt,"Upper Egypt, Thebes","Rogers Fund, 1917",NA
1727,TRUE,The American Wing,1947,Side Chair,Side Chair,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1795–1800,1795,1800,Painted maple with ash,38 x 21 1/2 x 19 in. (96.5 x 54.6 x 48.3 cm),United States,NA,"Gift of Mrs. Samuel Auchmuty Tucker, 1947",NA
570726,TRUE,Egyptian Art,1904,"Animal Mummy case, shrine-shaped, lizard",Shrine-shaped case for an animal mummy surmounted by a lizard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664–30 B.C.,-664,-30,Cupreous metal,H. 5.9 cm (2 5/16 in.); W. 4.6 cm (1 13/16 in.); L. 15.4 cm (6 1/16 in.),Egypt,NA,"Gift of Darius Ogden Mills, 1904",NA
643648,TRUE,Drawings and Prints,1963,Print,"Card Number 147, Alice Harrison, from the Actors and Actresses series (N145-1) issued by Duke Sons & Co. to promote Cross Cut Cigarettes",NA,NA,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",NA,"Duke, W. Sons & Co.",NA,1870,1920,NA,1880s,1880,1889,Albumen photograph,Sheet: 2 1/2 × 1 3/8 in. (6.4 × 3.5 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
483776,FALSE,Modern and Contemporary Art,1984,Sculpture,Europa and the Bull with Cupid,NA,NA,NA,Reuben Nakian,"American, College Point, New York 1897–1986 Stamford, Connecticut",NA,"Nakian, Reuben",American,1897,1986,NA,1960,1960,1960,Terracotta,"H. 9-1/4, W. 11-1/2, D. 2-1/2 inches  (23.5 x 29.2  x 6.4 cm.)
",NA,NA,"Gift of Margot Gordon and C. Leonard Gordon, 1984",NA
202827,TRUE,European Sculpture and Decorative Arts,1963,Teapot with cover,Miniature teapot with cover,"British, London",NA,Possibly by,George Manjoy,"British, active 1685–ca. 1720",NA,Manjoy George,British,1685,1685,NA,1703,1703,1703,Silver,Height: 1 3/4 in. (4.4 cm),NA,NA,"The Joseph M. and Aimee Loeb May Collection, 1963",NA
450333,TRUE,Islamic Art,1940,Fragment of a molding,Fragment of a Molding,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10th century,900,999,Plaster; carved and painted,"H. 10 5/8 in. (27 cm)
W. 8 1/16 in. (20.4 cm)
D: 2 1/16 in. (5.2 cm)",Iran,NA,"Rogers Fund, 1940",NA
395513,TRUE,Drawings and Prints,2011,Print,The City Tonsor,NA,NA,NA,Matthew Darly|Mary Darly,"British, ca. 1720–1780 London|British, 1760–1781",NA,"Darly, Matthew|Darly, Mary",British|British,1720      |1760,1780      |1781,|Female,"July 1, 1771",1771,1771,Etching,"plate: 6 x 4 3/16 in. (15.3 x 10.6 cm)
sheet: 8 13/16 x 5 7/16 in. (22.4 x 13.8 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 2011",NA
392524,TRUE,Drawings and Prints,1967,Print,The Fashions of the Day – or Time Past and Time Present: The Year (1740) a Lady's Full Dress of Bombazeen – The Year (1808) Lady's Undress of Bum-be-seen,NA,NA,After,"William McCleary|Anonymous, Irish, 19th century|George Moutard Woodward","Irish (active Dublin), 1799–1820|British, ca. 1760–1809 London",NA,"McCleary, William|Anonymous, Irish, 19th century|Woodward, George Moutard",Irish|Irish|British,1799      |1800      |1760,1820      |1900      |1809,||,ca. 1808,1803,1813,Hand-colored etching,"Plate: 8 11/16 x 12 15/16 in. (22 x 32.8 cm)
Sheet: 10 x 14 1/8 in. (25.4 x 35.9 cm)",NA,NA,"Purchase, Harry G. Friedman Bequest, 1967",NA
742419,TRUE,Drawings and Prints,1959,Print,The Lottery Office Keeper's Prayer!!,NA,NA,After,George Moutard Woodward|Thomas Rowlandson|Edward Spragg,"British, ca. 1760–1809 London|British, London 1757–1827 London|British, active London, 1794–1850",NA,"Woodward, George Moutard|Rowlandson, Thomas|Spragg, Edward",NA,1760      |1757      |1794,1809      |1827      |1850,||,1801,1801,1801,Hand-colored etching,"Sheet: 17 7/16 × 11 5/8 in. (44.3 × 29.6 cm)
Plate: 7 15/16 × 9 7/8 in. (20.2 × 25.1 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
249561,FALSE,Greek and Roman Art,1917,Bottle,Glass bottle,Roman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-670,330,Glass,H.: 2 1/2 in. (6.3 cm),NA,NA,"Gift of J. Pierpont Morgan, 1917",NA
735816,TRUE,Drawings and Prints,2014,Album Drawing Ornament & Architecture,Calligraphic Excersize in French,NA,NA,NA,Anonymous,NA,French or Flemish,Anonymous,NA,NA,NA,NA,early 17th century,1600,1625,Pen and black and brown ink.,Overall: 6 3/4 × 11 1/16 in. (17.1 × 28.1 cm),NA,NA,"Purchase, Daniel Ergmann Gift, 2014",NA
397711,TRUE,Drawings and Prints,1955,Print,The Sending Out of the Apostles,NA,NA,After,Adriaen Collaert|Hans Bol,"Netherlandish, Antwerp ca. 1560–1618 Antwerp|Netherlandish, Mechelen 1534–1593 Amsterdam",NA,"Collaert, Adriaen|Bol, Hans",Netherlandish|Netherlandish,1560      |1534,1618      |1593,|,ca. 1584,1570,1618,Engraving; first state of two,sheet: 5 9/16 x 8 3/16 in. (14.2 x 20.8 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1955",NA
448685,TRUE,Islamic Art,1932,Plate,Plate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18th century,1700,1799,Brass; engraved and pierced,"H. 1 1/16 in. (2.7 cm)
Diam. 8 1/4 in. (21 cm)
Wt. 9.5 oz. (269.4 g)",Iran,NA,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",NA
10568,TRUE,The American Wing,1926,Drawing,A Girl (from McGuire Scrapbook),American,NA,NA,John Cranch,1807–1891,NA,"Cranch, John",NA,1807,1891,NA,NA,1807,1891,Graphite on off-white wove paper,5 13/16 x 4 11/16 in. (14.8 x 11.9 cm),NA,NA,"Gift of James C. McGuire, 1926",NA
834073,TRUE,Drawings and Prints,1959,Print,Captain Bowling introduced to Narcissa,NA,NA,After|Aquatint by,"Rudolph Ackermann, London|Thomas Rowlandson|Henry Singleton|Joseph Constantine Stadler","active 1794–1829|British, London 1757–1827 London|British, London 1766–1839 London|German, active London, 1780–1822",NA,"Ackermann, Rudolph|Rowlandson, Thomas|Singleton, Henry|Stadler, Joseph Constantine",NA,1764      |1757      |1766      |1780,1834      |1827      |1839      |1822,|||,"May 12, 1800",1800,1800,Etching and aquatint,Sheet: 10 9/16 × 13 3/4 in. (26.8 × 35 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
285622,FALSE,Photographs,2005,Photograph,[Self-Portrait in Studio],NA,NA,NA,Constantin Brancusi,"French (born Romania), Hobita 1876–1957 Paris",NA,"Brancusi, Constantin","French, born Romania",1876,1957,NA,1923,1923,1923,Gelatin silver print,Image: 29.8 × 23.3 cm (11 3/4 × 9 3/16 in.),NA,NA,"Gilman Collection, Purchase, Mr. and Mrs. Henry R. Kravis Gift, 2005","© 2020 Artists Rights Society (ARS), New York"
645378,TRUE,Drawings and Prints,1963,Print,"Annie Sutherland, from the Actors and Actresses series (N145-2) issued by Duke Sons & Co. to promote Cross Cut Cigarettes",NA,NA,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",NA,"Duke, W. Sons & Co.",NA,1870,1920,NA,1880s,1880,1889,Albumen photograph,Sheet: 2 5/8 × 1 7/16 in. (6.6 × 3.7 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
742419,TRUE,Drawings and Prints,1959,Print,The Lottery Office Keeper's Prayer!!,NA,NA,After,George Moutard Woodward|Thomas Rowlandson|Edward Spragg,"British, ca. 1760–1809 London|British, London 1757–1827 London|British, active London, 1794–1850",NA,"Woodward, George Moutard|Rowlandson, Thomas|Spragg, Edward",NA,1760      |1757      |1794,1809      |1827      |1850,||,1801,1801,1801,Hand-colored etching,"Sheet: 17 7/16 × 11 5/8 in. (44.3 × 29.6 cm)
Plate: 7 15/16 × 9 7/8 in. (20.2 × 25.1 cm)",NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
369970,FALSE,Drawings and Prints,1986,Print,"Rembrandtesque Man and Two Female Nudes, from 347 Suite",NA,NA,Printed by|Published by,Pablo Picasso|Aldo and Piero Crommelynck|Galerie Louise Leiris,"Spanish, Malaga 1881–1973 Mougins, France|Paris",NA,"Picasso, Pablo|Crommelynck, Aldo and Piero|Leiris, Galerie Louise",Spanish|French,1881,1973,||,1968,1968,1968,Etching,"plate: 6 x 8 1/4 in. (15.3 x 21 cm)
sheet: 11 1/16 x 13 3/4 in. (28.1 x 34.9 cm)",NA,NA,"Gift of Reiss-Cohen Inc., 1986","© 2020 Estate of Pablo Picasso / Artists Rights Society (ARS), New York"
245911,FALSE,Greek and Roman Art,1895,Intaglio,Intaglio,Post Classical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7000,330,Amethyst,Other: 7/16 x 5/16 x 3/16 in. (1.1 x 0.7 x 0.5 cm),NA,NA,"Purchase by subscription, 1895",NA
772237,TRUE,Greek and Roman Art,2011,Kylix fragment; lipped inside,Terracotta rim fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6th/5th centuries B.C.,-600,-400,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
33413,TRUE,Arms and Armor,1919,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,possibly 19th century,1801,1900,"Iron, gold, silver, copper",H. 3 3/8  in. (8.6 cm); W. 3 3/16 in. (8.1 cm); thickness 1/4 in. (0.6 cm); Wt. 5.9 oz. (167.3 g),NA,NA,"Gift of Bashford Dean, 1919",NA
392712,TRUE,Drawings and Prints,1959,Print,A Counciller [sic],NA,NA,NA,Thomas Rowlandson|S. W. Fores,"British, London 1757–1827 London|London",NA,"Rowlandson, Thomas|Fores, S. W.",British|British,1757      |1761,1827      |1999,|,"January 1, 1801",1801,1801,Hand-colored etching,Sheet: 13 3/8 × 9 5/16 in. (34 × 23.6 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
401592,FALSE,Drawings and Prints,1951,Print,"Boar Hunt, from 'Hunting Scenes VI'",NA,NA,NA,Antonio Tempesta,"Italian, Florence 1555–1630 Rome",NA,"Tempesta, Antonio",Italian,1555,1630,NA,1609,1609,1609,Etching,Sheet (Trimmed): 7 7/8 in. × 11 in. (20 × 28 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1951",NA
785291,FALSE,Drawings and Prints,1963,Print; ephemera,"Rearwin “Cloudster,"" from the ""Modern American Airplanes"" series (T87), issued with Wings Cigarettes by Brown and Williamson Tobacco Company",NA,NA,Issued by,Brown and Williamson Tobacco Company,NA,NA,Brown and Williamson Tobacco Company,NA,1894,2004,NA,1938–40,1938,1940,Commercial color lithograph,Sheet: 1 3/4 × 2 1/2 in. (4.4 × 6.3 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
325288,TRUE,Ancient Near Eastern Art,1961,Beads,Beads,Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 9th century B.C.,-900,-800,"Antimony (?), shell, string",6.69 in. (16.99 cm),NA,Iran,"Purchase, Mrs. Constantine Sidamon-Eristoff Gift, 1961",NA
210868,TRUE,European Sculpture and Decorative Arts,2001,Medal,The Reform Bill,British,NA,NA,Benjamin Wyon,"British, London 1802–1858 London",NA,"Wyon, Benjamin",NA,1802,1858,NA,1832,1832,1832,Bronze,Diameter: 1 15/16 in. (49 mm),NA,NA,"Gift of Assunta Sommella Peluso, Ada Peluso, and Romano I. Peluso, in memory of Ignazio Peluso, 2001",NA
740362,TRUE,Greek and Roman Art,2011,Pot fragment,Terracotta fragment of a pot; glazed on the inside,"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,second quarter of the 5th century B.C.,-530,-300,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
491213,FALSE,Modern and Contemporary Art,1943,Textile sample,Sample,American,NA,NA,Louis A. Stirn|Edmund A. Stirn,"American (born Germany), Frankfurt-am-Main 1863–1962 Staten Island, New York|American (born Germany ?), 1868– (?)",NA,"Stirn, Louis A.|Stirn, Edmund A.",NA,1863      |1868,1962      |1968,|,1925,1925,1925,"Silk, printed",Dimensions unrecorded,America,Mid-Atlantic,"Gift of Miss M. K. Overbeck, 1943",NA
383206,FALSE,Drawings and Prints,1927,Print,Bust of a Bearded Man Facing Right,NA,NA,Etched by,Stefano della Bella,"Italian, Florence 1610–1664 Florence",NA,"Bella, Stefano della",Italian,1610,1664,NA,ca. 1641–43,1636,1648,Etching,NA,NA,NA,"Gift of Carl Joseph Ulmann, 1927",NA
313400,TRUE,"Arts of Africa, Oceania, and the Americas",1979,Nose ornament,Nose Ornament with Intertwined Serpents,Moche (Loma Negra),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6th–7th century,500,700,"Gold, silver; eyes restored","H. 4 15/16 x W. 8 5/16 x D. 7/16 in. (12.5 x 21.1 x 1.1 cm)
",Peru,NA,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",NA
450203,TRUE,Islamic Art,1940,Fragment of a bowl,Fragment of a Bowl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9th–10th century,800,999,"Earthenware; reddish body, red slip, polychrome slip decoration under glaze
",3 3/4 x 1 3/4 in. (9.5 x 4.5 cm),Iran,NA,"Rogers Fund, 1940",NA
725434,FALSE,Drawings and Prints,1963,Print,"Military Advocate General, Italy, 1886, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",NA,NA,Issued by,Kinney Brothers Tobacco Company,NA,NA,Kinney Brothers Tobacco Company,NA,1869,2011,NA,1888,1888,1888,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
210056,TRUE,European Sculpture and Decorative Arts,1906,Plate,Plate,probably French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,second half 18th century,1750,1799,Pewter,Diameter: 8 3/4 in. (22.2 cm),NA,NA,"Rogers Fund, 1906",NA
716901,TRUE,The American Wing,2020,Vase,Vase,NA,NA,NA,Artus Van Briggle,"American, Felicity, Ohio 1869–1904 Colorado Springs, Colorado",NA,"Van Briggle, Artus",NA,1869,1904,NA,1902,1902,1902,earthenware,H. 4 1/2 in.,NA,NA,"Gift of Martin Eidelberg, 2020",NA
280453,FALSE,Photographs,2019,Polaroid,"[Detail of Dumpster: ""DO""]",NA,NA,NA,Walker Evans,"American, St. Louis, Missouri 1903–1975 New Haven, Connecticut",NA,"Evans, Walker",NA,1903,1975,NA,1973–74,1973,1974,Instant internal dye diffusion transfer print (Polaroid SX-70),7.9 x 7.9 cm (3 1/8 x 3 1/8 in.),NA,NA,"Gift of C. R. Lindley, M.D., 2019","© Walker Evans Archive, The Metropolitan Museum of Art"
741959,TRUE,Islamic Art,1948,Fragment,Fragment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably 8th–12th century,800,1300,Stucco; carved,L 4.5 X W 3 x H 2,Iran,NA,"Rogers Fund, 1948",NA
695897,TRUE,Greek and Roman Art,2011,Kylix fragments,Terracotta rim fragments of kylikes (drinking cups),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first half of the 5th century B.C.,-500,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
335655,TRUE,Drawings and Prints,1975,Drawing,Presentation of the Virgin in the Temple,NA,NA,NA,Valerio Castello,"Italian, Genoa 1624–1659 Genoa",NA,"Castello, Valerio",Italian,1624,1659,NA,1624–59,1644,1659,"Pen and brown ink, brush and brown wash, over black chalk",7 3/16 x 7 15/16 in.  (18.2 x 20.1 cm),NA,NA,"Bequest of Harry G. Sperling, 1971",NA
644503,TRUE,Drawings and Prints,1963,Print,"Actress wearing ornate cloth headpiece decorated with dangling coins, from Stars of the Stage, Third Series (N131) issued by Duke Sons & Co. to promote Honest Long Cut Tobacco",NA,NA,"Original lithograph by|, a branch of the|Issued by","Joseph P. Knapp|American Tobacco Company|W. Duke, Sons & Co.","American, New York|New York and Durham, N.C.",NA,"Knapp, Joseph P.|American Tobacco Company|Duke, W. Sons & Co.",NA,1870,1920,||,1891–92,1891,1892,Commercial color lithograph,Sheet: 4 3/16 × 2 1/2 in. (10.6 × 6.4 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
386746,FALSE,Drawings and Prints,1960,Drawing ; Ornament and architecture,Church Wall Lantern Design,NA,NA,Attributed to,Richardson Ellson & Co.,British,NA,Richardson Ellson & Co.,NA,NA,NA,NA,1870–1900,1870,1900,Graphite and watercolor,sheet: 4 5/8 x 4 1/16 in. (11.7 x 10.3 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1960",NA
11929,TRUE,The American Wing,1968,"Painting, miniature",Mrs. Richard Peters (Abigail Willing),American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1803,1803,1803,Watercolor on ivory,3 3/4 x 2 7/8 in. (9.5 x 7.3 cm),NA,NA,"Gift of J. William Middendorf II, 1968",NA
69721,TRUE,Asian Art,1945,"Woman's, wedding coat",NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19th century,1800,1899,"Silk, metallic thread",41 1/4 x 60 in. (104.78 x 152.40 cm),NA,NA,"Gift of Alice Boney, 1945",NA
741950,TRUE,Islamic Art,1948,Fragment,Fragment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably 8th–12th century,800,1300,Stucco; carved,L 4 X W 2 x H 3,Iran,NA,"Rogers Fund, 1948",NA
686218,FALSE,Photographs,1970,Carte-de-visite,[Knehashmer?],NA,NA,NA,L. Haase,active 1860s,NA,"Haase, L.",NA,NA,NA,NA,1860s,1860,1869,Albumen silver print,Approx. 10.2 x 6.3 cm (4 x 2 1/2 in.),NA,NA,"The Albert Ten Eyck Gardner Collection, Gift of the Centennial Committee, 1970",NA
246117,TRUE,Greek and Roman Art,1896,Aryballos,Aryballos,"Italic, Etruria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6th century B.C.,-599,-500,Terracotta,2 7/8 × 2 3/4 in. (7.3 × 7 cm),NA,NA,"Purchase, 1896",NA
262519,FALSE,Photographs,1979,Photograph,"Sharecropper's Home, Transylvania, Louisiana",NA,NA,NA,Russell Lee,"American, 1903–1986",NA,"Lee, Russell",American,1903,1986,NA,"1939, printed 1970s",1939,1939,Gelatin silver print,18.1 x 24.1 cm. (7  1/8  x 9  1/2  in.),NA,NA,"Gift of the artist and the Witkin Gallery Inc., 1979",NA
411383,TRUE,Drawings and Prints,1963,Photograph,"Card 398, Miss Balse, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",NA,NA,Issued by,Allen & Ginter,"American, Richmond, Virginia",NA,Allen & Ginter,American,NA,NA,NA,ca. 1888,1885,1891,Albumen photograph,Sheet: 2 3/4 x 1 3/8 in. (7 x 3.5 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
687396,TRUE,Drawings and Prints,1959,Print,Admiration,NA,NA,After,"Rudolph Ackermann, London|Thomas Rowlandson|George Moutard Woodward","active 1794–1829|British, London 1757–1827 London|British, ca. 1760–1809 London",NA,"Ackermann, Rudolph|Rowlandson, Thomas|Woodward, George Moutard",British|British|British,1764      |1757      |1760,1834      |1827      |1809,||,"January 20, 1800",1800,1800,"Etching, printed in brown ink",Sheet: 11 1/4 × 8 9/16 in. (28.6 × 21.8 cm),NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",NA
